instance, n_jobs, fitness, pct_dev, pivot_rule, neighborhood, initialization_method, time_ms
ta103,200,1322709,5.41009,best,exchange,random,24760.5
ta103,200,1342901,7.01924,best,exchange,random,18778.5
ta103,200,1332442,6.18574,best,exchange,random,19568.8
ta103,200,1320990,5.2731,best,exchange,random,22615
ta103,200,1308689,4.2928,best,exchange,srz,5850.18
ta103,200,1308689,4.2928,best,exchange,srz,6175.67
ta103,200,1308689,4.2928,best,exchange,srz,5914.33
ta103,200,1308689,4.2928,best,exchange,srz,5885.24
ta103,200,1311107,4.4855,best,exchange,srz,4726.88
ta103,200,1311107,4.4855,best,exchange,srz,5412.78
ta103,200,1311107,4.4855,best,exchange,srz,4851.69
ta103,200,1308689,4.2928,best,exchange,srz,5834.82
ta103,200,1311107,4.4855,best,exchange,srz,4686.57
ta103,200,1308689,4.2928,best,exchange,srz,5884.54
ta103,200,1328898,5.90331,best,insert,random,39448.3
ta103,200,1328090,5.83892,best,insert,random,45356.8
ta103,200,1309680,4.37178,best,insert,random,42540.4
ta103,200,1311448,4.51267,best,insert,random,46966.3
ta103,200,1328677,5.8857,best,insert,random,41146.4
ta103,200,1331918,6.14398,best,insert,random,33834.2
ta103,200,1323385,5.46396,best,insert,random,46509
ta103,200,1330141,6.00237,best,insert,random,39844.5
ta103,200,1331561,6.11553,best,insert,random,43514
ta103,200,1320577,5.24019,best,insert,random,42569.5
ta103,200,1296759,3.34207,best,insert,srz,18315.1
ta103,200,1298966,3.51795,best,insert,srz,16819.6
ta103,200,1298966,3.51795,best,insert,srz,17332.4
ta103,200,1298966,3.51795,best,insert,srz,17804
ta103,200,1298966,3.51795,best,insert,srz,20935.9
ta103,200,1296759,3.34207,best,insert,srz,20802.4
ta103,200,1296759,3.34207,best,insert,srz,21389.1
ta103,200,1298966,3.51795,best,insert,srz,18060.5
ta103,200,1296759,3.34207,best,insert,srz,19385.4
ta103,200,1298966,3.51795,best,insert,srz,17815.1
ta104,200,1496617,22.0081,first,transpose,random,250.846
ta104,200,1455329,18.6422,first,transpose,random,233.741
ta104,200,1489730,21.4466,first,transpose,random,244.869
ta104,200,1454899,18.6071,first,transpose,random,296.921
ta104,200,1463843,19.3363,first,transpose,random,220.609
ta104,200,1485047,21.0649,first,transpose,random,207.783
ta104,200,1483677,20.9532,first,transpose,random,236.773
ta104,200,1482757,20.8782,first,transpose,random,328.151
ta104,200,1474531,20.2076,first,transpose,random,263.268
ta104,200,1460066,19.0283,first,transpose,random,196
ta104,200,1291319,5.27166,first,transpose,srz,396.459
ta104,200,1293633,5.4603,first,transpose,srz,390.679
ta104,200,1293121,5.41856,first,transpose,srz,385.298
ta104,200,1293633,5.4603,first,transpose,srz,395.959
ta104,200,1291319,5.27166,first,transpose,srz,409.508
ta104,200,1293550,5.45353,first,transpose,srz,418.037
ta104,200,1291319,5.27166,first,transpose,srz,410.801
ta104,200,1293633,5.4603,first,transpose,srz,403.81
ta104,200,1293633,5.4603,first,transpose,srz,402.113
ta104,200,1293550,5.45353,first,transpose,srz,394.921
ta104,200,1265954,3.20384,first,exchange,random,74914.2
ta104,200,1269202,3.46862,first,exchange,random,71343.6
ta104,200,1272278,3.71939,first,exchange,random,69748.4
ta104,200,1264474,3.08318,first,exchange,random,65525.3
ta104,200,1272591,3.7449,first,exchange,random,60824.7
ta104,200,1268222,3.38873,first,exchange,random,71213.8
ta104,200,1270114,3.54297,first,exchange,random,57184.8
ta104,200,1262389,2.91321,first,exchange,random,58746.3
ta104,200,1267760,3.35107,first,exchange,random,60140.4
ta104,200,1270831,3.60142,first,exchange,random,62640.3
ta104,200,1273825,3.8455,first,exchange,srz,17532.1
ta104,200,1281232,4.44934,first,exchange,srz,16182.1
ta104,200,1281232,4.44934,first,exchange,srz,16111.5
ta104,200,1281232,4.44934,first,exchange,srz,16263.3
ta104,200,1281232,4.44934,first,exchange,srz,16126.9
ta104,200,1267091,3.29653,first,exchange,srz,13214.4
ta104,200,1281232,4.44934,first,exchange,srz,16102.7
ta104,200,1273152,3.79064,first,exchange,srz,19626
ta104,200,1267091,3.29653,first,exchange,srz,12984.4
ta104,200,1273825,3.8455,first,exchange,srz,17709.6
ta104,200,1275001,3.94137,first,insert,random,168889
ta104,200,1292475,5.3659,first,insert,random,133157
ta104,200,1290622,5.21484,first,insert,random,119712
ta104,200,1294549,5.53498,first,insert,random,129851
ta104,200,1285850,4.82581,first,insert,random,135870
ta104,200,1286792,4.9026,first,insert,random,104042
ta104,200,1285775,4.8197,first,insert,random,142406
ta104,200,1276295,4.04686,first,insert,random,153222
ta104,200,1290741,5.22454,first,insert,random,144223
ta104,200,1283124,4.60358,first,insert,random,134749
ta104,200,1267932,3.36509,first,insert,srz,33173.8
ta104,200,1267932,3.36509,first,insert,srz,32376.8
ta104,200,1270190,3.54917,first,insert,srz,32814.3
ta104,200,1267429,3.32408,first,insert,srz,42177.3
ta104,200,1267932,3.36509,first,insert,srz,32564.8
ta104,200,1270190,3.54917,first,insert,srz,32423.4
ta104,200,1270190,3.54917,first,insert,srz,32321.2
ta104,200,1269608,3.50172,first,insert,srz,32752.1
ta104,200,1270190,3.54917,first,insert,srz,32564.9
ta104,200,1269608,3.50172,first,insert,srz,32796.1
ta104,200,1517871,23.7408,best,transpose,random,179.687
ta104,200,1480770,20.7162,best,transpose,random,206.854
ta104,200,1492491,21.6717,best,transpose,random,224.047
ta104,200,1486350,21.1711,best,transpose,random,204.86
ta104,200,1495984,21.9565,best,transpose,random,331.71
ta104,200,1474915,20.2389,best,transpose,random,220.879
ta104,200,1468798,19.7402,best,transpose,random,222.507
ta104,200,1475128,20.2562,best,transpose,random,196.524
ta104,200,1536384,25.25,best,transpose,random,169.694
ta104,200,1492094,21.6394,best,transpose,random,193.512
ta104,200,1291297,5.26986,best,transpose,srz,398.47
ta104,200,1291297,5.26986,best,transpose,srz,399.439
ta104,200,1293121,5.41856,best,transpose,srz,381.599
ta104,200,1294626,5.54125,best,transpose,srz,379.49
ta104,200,1291297,5.26986,best,transpose,srz,405.434
ta104,200,1291297,5.26986,best,transpose,srz,399.85
ta104,200,1291297,5.26986,best,transpose,srz,393.543
ta104,200,1291297,5.26986,best,transpose,srz,393.589
ta104,200,1291297,5.26986,best,transpose,srz,393.922
ta104,200,1294659,5.54394,best,transpose,srz,379.923
ta104,200,1305371,6.41721,best,exchange,random,21660.8
ta104,200,1304072,6.31132,best,exchange,random,19725.9
ta104,200,1304980,6.38534,best,exchange,random,22606.3
ta104,200,1301324,6.08729,best,exchange,random,23522.7
ta104,200,1306527,6.51145,best,exchange,random,23554.5
ta104,200,1296612,5.70316,best,exchange,random,21119.8
ta104,200,1301556,6.1062,best,exchange,random,20500.2
ta104,200,1307929,6.62575,best,exchange,random,20882.3
ta104,200,1308356,6.66056,best,exchange,random,20685.1
ta104,200,1293999,5.49014,best,exchange,random,19289.9
ta104,200,1277255,4.12512,best,exchange,srz,9583.13
ta104,200,1284939,4.75154,best,exchange,srz,4709.43
ta104,200,1277255,4.12512,best,exchange,srz,9413.6
ta104,200,1278235,4.20502,best,exchange,srz,7561.15
ta104,200,1284939,4.75154,best,exchange,srz,4905.85
ta104,200,1289384,5.11391,best,exchange,srz,5172.15
ta104,200,1284939,4.75154,best,exchange,srz,4716.2
ta104,200,1278235,4.20502,best,exchange,srz,7579.08
ta104,200,1284939,4.75154,best,exchange,srz,4619.67
ta104,200,1289384,5.11391,best,exchange,srz,5167.21
ta104,200,1299064,5.90305,best,insert,random,47878.2
ta104,200,1304522,6.348,best,insert,random,47096.2
ta104,200,1307519,6.59232,best,insert,random,42265.2
ta104,200,1307214,6.56746,best,insert,random,41008.9
ta104,200,1298253,5.83694,best,insert,random,46115
ta104,200,1302032,6.14501,best,insert,random,44200.5
ta104,200,1292776,5.39044,best,insert,random,58781.8
ta104,200,1300003,5.9796,best,insert,random,47284.3
ta104,200,1306475,6.50721,best,insert,random,49409
ta104,200,1322140,7.78427,best,insert,random,40930.5
ta104,200,1274111,3.86882,best,insert,srz,14189.6
ta104,200,1274111,3.86882,best,insert,srz,14292
ta104,200,1274111,3.86882,best,insert,srz,14204.7
ta104,200,1274111,3.86882,best,insert,srz,14211.8
ta104,200,1274111,3.86882,best,insert,srz,14196.8
ta104,200,1274111,3.86882,best,insert,srz,14168
ta104,200,1276652,4.07597,best,insert,srz,11892.6
ta104,200,1268761,3.43267,best,insert,srz,23509.7
ta104,200,1268761,3.43267,best,insert,srz,22861.4
ta104,200,1268761,3.43267,best,insert,srz,22401.3
ta105,200,1472250,21.1319,first,transpose,random,374.831
ta105,200,1445398,18.9226,first,transpose,random,324.427
ta105,200,1480824,21.8373,first,transpose,random,238.654
ta105,200,1456500,19.836,first,transpose,random,236.654
ta105,200,1451616,19.4342,first,transpose,random,291.082
ta105,200,1480045,21.7732,first,transpose,random,214.254
ta105,200,1499082,23.3395,first,transpose,random,251.526
ta105,200,1480899,21.8435,first,transpose,random,186.922
ta105,200,1482328,21.961,first,transpose,random,250.063
ta105,200,1479034,21.69,first,transpose,random,193.25
ta105,200,1286891,5.88114,first,transpose,srz,349.533
ta105,200,1286891,5.88114,first,transpose,srz,349.392
ta105,200,1286891,5.88114,first,transpose,srz,380.897
ta105,200,1286891,5.88114,first,transpose,srz,349.237
ta105,200,1286891,5.88114,first,transpose,srz,359.996
ta105,200,1286891,5.88114,first,transpose,srz,350.667
ta105,200,1286891,5.88114,first,transpose,srz,357.543
ta105,200,1286891,5.88114,first,transpose,srz,369.399
ta105,200,1286891,5.88114,first,transpose,srz,355.412
ta105,200,1286891,5.88114,first,transpose,srz,358.033
ta105,200,1257849,3.49166,first,exchange,random,59751.5
ta105,200,1255303,3.28218,first,exchange,random,48381.3
ta105,200,1247835,2.66774,first,exchange,random,62683.9
ta105,200,1250932,2.92255,first,exchange,random,65378.6
ta105,200,1256689,3.39622,first,exchange,random,62045.1
ta105,200,1248299,2.70592,first,exchange,random,63700.2
ta105,200,1248822,2.74895,first,exchange,random,64941
ta105,200,1248584,2.72936,first,exchange,random,60792.2
ta105,200,1250648,2.89918,first,exchange,random,66572.8
ta105,200,1246822,2.58439,first,exchange,random,57978.3
ta105,200,1254891,3.24828,first,exchange,srz,20448.1
ta105,200,1254891,3.24828,first,exchange,srz,20820.2
ta105,200,1254891,3.24828,first,exchange,srz,20375.1
ta105,200,1254891,3.24828,first,exchange,srz,20521.7
ta105,200,1254891,3.24828,first,exchange,srz,20421.2
ta105,200,1254891,3.24828,first,exchange,srz,20870.7
ta105,200,1254891,3.24828,first,exchange,srz,21544.4
ta105,200,1254891,3.24828,first,exchange,srz,20423.1
ta105,200,1254891,3.24828,first,exchange,srz,20534.9
ta105,200,1254891,3.24828,first,exchange,srz,20431.7
ta105,200,1283347,5.58955,first,insert,random,120849
ta105,200,1275037,4.90583,first,insert,random,127233
ta105,200,1268105,4.33549,first,insert,random,122744
ta105,200,1255401,3.29025,first,insert,random,111059
ta105,200,1266456,4.19981,first,insert,random,113707
ta105,200,1283828,5.62912,first,insert,random,85180.5
ta105,200,1264699,4.05525,first,insert,random,117474
ta105,200,1281499,5.4375,first,insert,random,120566
ta105,200,1263670,3.97059,first,insert,random,113403
ta105,200,1265170,4.09401,first,insert,random,125986
ta105,200,1262487,3.87326,first,insert,srz,18625.9
ta105,200,1262487,3.87326,first,insert,srz,18466.3
ta105,200,1262487,3.87326,first,insert,srz,18598.3
ta105,200,1262487,3.87326,first,insert,srz,18494.8
ta105,200,1262487,3.87326,first,insert,srz,18664.7
ta105,200,1262487,3.87326,first,insert,srz,18570.9
ta105,200,1262487,3.87326,first,insert,srz,18544
ta105,200,1262487,3.87326,first,insert,srz,18553
ta105,200,1262487,3.87326,first,insert,srz,18463.9
ta105,200,1262487,3.87326,first,insert,srz,18662.7
ta105,200,1507854,24.0612,best,transpose,random,271.777
ta105,200,1501317,23.5234,best,transpose,random,227.05
ta105,200,1477942,21.6002,best,transpose,random,270.415
ta105,200,1488789,22.4926,best,transpose,random,293.291
ta105,200,1478672,21.6602,best,transpose,random,193.525
ta105,200,1495628,23.0553,best,transpose,random,207.294
ta105,200,1483492,22.0568,best,transpose,random,155.631
ta105,200,1496580,23.1337,best,transpose,random,188.625
ta105,200,1509271,24.1778,best,transpose,random,174.068
ta105,200,1482709,21.9924,best,transpose,random,206.082
ta105,200,1286891,5.88114,best,transpose,srz,357.692
ta105,200,1286891,5.88114,best,transpose,srz,360.801
ta105,200,1286891,5.88114,best,transpose,srz,357.889
ta105,200,1286891,5.88114,best,transpose,srz,356.527
ta105,200,1286891,5.88114,best,transpose,srz,361.824
ta105,200,1286891,5.88114,best,transpose,srz,359.562
ta105,200,1286891,5.88114,best,transpose,srz,361.325
ta105,200,1286891,5.88114,best,transpose,srz,368.223
ta105,200,1286891,5.88114,best,transpose,srz,354.096
ta105,200,1286891,5.88114,best,transpose,srz,359.957
ta105,200,1284122,5.65331,best,exchange,random,22859.6
ta105,200,1284690,5.70005,best,exchange,random,17102.6
ta105,200,1292156,6.31432,best,exchange,random,19009
ta105,200,1289294,6.07885,best,exchange,random,19077.4
ta105,200,1285535,5.76957,best,exchange,random,21540.1
ta105,200,1293004,6.3841,best,exchange,random,16654.2
ta105,200,1291989,6.30058,best,exchange,random,19821.4
ta105,200,1288210,5.98966,best,exchange,random,21579.4
ta105,200,1277455,5.10478,best,exchange,random,22415
ta105,200,1282475,5.5178,best,exchange,random,18915.4
ta105,200,1282383,5.51023,best,exchange,srz,4236.9
ta105,200,1282383,5.51023,best,exchange,srz,4220.96
ta105,200,1282383,5.51023,best,exchange,srz,4355.28
ta105,200,1282383,5.51023,best,exchange,srz,4237.45
ta105,200,1282383,5.51023,best,exchange,srz,4241.46
ta105,200,1282383,5.51023,best,exchange,srz,4225.8
ta105,200,1282383,5.51023,best,exchange,srz,4312.86
ta105,200,1282383,5.51023,best,exchange,srz,4251.72
ta105,200,1282383,5.51023,best,exchange,srz,4235.39
ta105,200,1282383,5.51023,best,exchange,srz,4308.87
ta105,200,1289101,6.06297,best,insert,random,40998.9
ta105,200,1281642,5.44927,best,insert,random,38259.7
ta105,200,1273822,4.80586,best,insert,random,42351.1
ta105,200,1276723,5.04455,best,insert,random,36910.5
ta105,200,1287140,5.90163,best,insert,random,40582.2
ta105,200,1281782,5.46079,best,insert,random,42401.5
ta105,200,1280521,5.35704,best,insert,random,41416
ta105,200,1278044,5.15324,best,insert,random,40317.8
ta105,200,1274471,4.85926,best,insert,random,40612.8
ta105,200,1278930,5.22613,best,insert,random,43029.8
ta105,200,1269060,4.41406,best,insert,srz,14621.4
ta105,200,1269060,4.41406,best,insert,srz,14584.2
ta105,200,1269060,4.41406,best,insert,srz,14521.3
ta105,200,1269060,4.41406,best,insert,srz,14434.7
ta105,200,1269060,4.41406,best,insert,srz,14650.4
ta105,200,1269060,4.41406,best,insert,srz,14668.5
ta105,200,1269060,4.41406,best,insert,srz,14657.1
ta105,200,1269060,4.41406,best,insert,srz,14463.6
ta105,200,1269060,4.41406,best,insert,srz,14668.6
ta105,200,1269060,4.41406,best,insert,srz,14523.2
ta106,200,1458247,19.558,first,transpose,random,282.815
ta106,200,1490610,22.2114,first,transpose,random,216.541
ta106,200,1465737,20.1721,first,transpose,random,308.902
ta106,200,1500670,23.0362,first,transpose,random,231.358
ta106,200,1468093,20.3653,first,transpose,random,242.1
ta106,200,1501746,23.1244,first,transpose,random,220.309
ta106,200,1481778,21.4873,first,transpose,random,280.903
ta106,200,1455119,19.3016,first,transpose,random,183.588
ta106,200,1539238,26.1983,first,transpose,random,374.381
ta106,200,1447377,18.6668,first,transpose,random,196.715
ta106,200,1285598,5.40298,first,transpose,srz,348.305
ta106,200,1285598,5.40298,first,transpose,srz,351.063
ta106,200,1285598,5.40298,first,transpose,srz,346.034
ta106,200,1285598,5.40298,first,transpose,srz,350.205
ta106,200,1285598,5.40298,first,transpose,srz,346.42
ta106,200,1285598,5.40298,first,transpose,srz,345.26
ta106,200,1285598,5.40298,first,transpose,srz,345.215
ta106,200,1285598,5.40298,first,transpose,srz,349.046
ta106,200,1285598,5.40298,first,transpose,srz,346.416
ta106,200,1285598,5.40298,first,transpose,srz,346.372
ta106,200,1255996,2.97598,first,exchange,random,62675.8
ta106,200,1248380,2.35157,first,exchange,random,65777.7
ta106,200,1258501,3.18136,first,exchange,random,67449.7
ta106,200,1252340,2.67624,first,exchange,random,64081.1
ta106,200,1245647,2.12749,first,exchange,random,67757.9
ta106,200,1250184,2.49947,first,exchange,random,56280
ta106,200,1243344,1.93868,first,exchange,random,71540.5
ta106,200,1255763,2.95688,first,exchange,random,58559.6
ta106,200,1248254,2.34124,first,exchange,random,71551.2
ta106,200,1255137,2.90556,first,exchange,random,54642.7
ta106,200,1261052,3.39051,first,exchange,srz,12794.5
ta106,200,1261052,3.39051,first,exchange,srz,12721.3
ta106,200,1261052,3.39051,first,exchange,srz,12919
ta106,200,1261052,3.39051,first,exchange,srz,12828.9
ta106,200,1261052,3.39051,first,exchange,srz,12896.9
ta106,200,1261052,3.39051,first,exchange,srz,12746.7
ta106,200,1261052,3.39051,first,exchange,srz,12742.4
ta106,200,1261052,3.39051,first,exchange,srz,12911.5
ta106,200,1261052,3.39051,first,exchange,srz,12772.7
ta106,200,1261052,3.39051,first,exchange,srz,12923.9
ta106,200,1264374,3.66287,first,insert,random,119434
ta106,200,1272909,4.36264,first,insert,random,111424
ta106,200,1272194,4.30402,first,insert,random,134280
ta106,200,1282804,5.1739,first,insert,random,118606
ta106,200,1261920,3.46168,first,insert,random,126460
ta106,200,1278963,4.85899,first,insert,random,119092
ta106,200,1268684,4.01624,first,insert,random,132057
ta106,200,1275646,4.58704,first,insert,random,125364
ta106,200,1271604,4.25564,first,insert,random,101765
ta106,200,1273367,4.40019,first,insert,random,132057
ta106,200,1253223,2.74863,first,insert,srz,36622.4
ta106,200,1253223,2.74863,first,insert,srz,36811.8
ta106,200,1253223,2.74863,first,insert,srz,37172.7
ta106,200,1253223,2.74863,first,insert,srz,36585.2
ta106,200,1253223,2.74863,first,insert,srz,36563.5
ta106,200,1253223,2.74863,first,insert,srz,36667.6
ta106,200,1253223,2.74863,first,insert,srz,36802.5
ta106,200,1253223,2.74863,first,insert,srz,36667.2
ta106,200,1253223,2.74863,first,insert,srz,36808.5
ta106,200,1253223,2.74863,first,insert,srz,36600
ta106,200,1500093,22.9889,best,transpose,random,230.843
ta106,200,1505123,23.4013,best,transpose,random,174.98
ta106,200,1489478,22.1186,best,transpose,random,173.974
ta106,200,1472896,20.7591,best,transpose,random,250.883
ta106,200,1465285,20.1351,best,transpose,random,248.63
ta106,200,1475687,20.9879,best,transpose,random,196.242
ta106,200,1491368,22.2735,best,transpose,random,199.699
ta106,200,1502852,23.2151,best,transpose,random,201.364
ta106,200,1483066,21.5929,best,transpose,random,189.505
ta106,200,1448877,18.7898,best,transpose,random,171.301
ta106,200,1285364,5.38379,best,transpose,srz,352.543
ta106,200,1285364,5.38379,best,transpose,srz,351.874
ta106,200,1285364,5.38379,best,transpose,srz,350.97
ta106,200,1285364,5.38379,best,transpose,srz,355.591
ta106,200,1285364,5.38379,best,transpose,srz,352.732
ta106,200,1285364,5.38379,best,transpose,srz,352.18
ta106,200,1285364,5.38379,best,transpose,srz,351.573
ta106,200,1285364,5.38379,best,transpose,srz,355.967
ta106,200,1285364,5.38379,best,transpose,srz,358.266
ta106,200,1285364,5.38379,best,transpose,srz,350.496
ta106,200,1284119,5.28172,best,exchange,random,21003.2
ta106,200,1290076,5.77012,best,exchange,random,20493.6
ta106,200,1278908,4.85448,best,exchange,random,20671.5
ta106,200,1298341,6.44774,best,exchange,random,19386.8
ta106,200,1283511,5.23187,best,exchange,random,17750.7
ta106,200,1300899,6.65747,best,exchange,random,17324.9
ta106,200,1295867,6.24491,best,exchange,random,15997.3
ta106,200,1290261,5.78528,best,exchange,random,21418.5
ta106,200,1278858,4.85038,best,exchange,random,21187
ta106,200,1296306,6.2809,best,exchange,random,20705.2
ta106,200,1270952,4.20219,best,exchange,srz,6663.63
ta106,200,1270952,4.20219,best,exchange,srz,6439.05
ta106,200,1270952,4.20219,best,exchange,srz,6421.01
ta106,200,1270952,4.20219,best,exchange,srz,6316.12
ta106,200,1270952,4.20219,best,exchange,srz,6344.91
ta106,200,1270952,4.20219,best,exchange,srz,6533.87
ta106,200,1270952,4.20219,best,exchange,srz,6404.81
ta106,200,1270952,4.20219,best,exchange,srz,6407.25
ta106,200,1270952,4.20219,best,exchange,srz,6380.35
ta106,200,1270952,4.20219,best,exchange,srz,6678.84
ta106,200,1276005,4.61647,best,insert,random,42286.8
ta106,200,1283253,5.21072,best,insert,random,45600.4
ta106,200,1279887,4.93475,best,insert,random,42082.9
ta106,200,1292229,5.94664,best,insert,random,45381.3
ta106,200,1286842,5.50497,best,insert,random,35700
ta106,200,1274097,4.46004,best,insert,random,48404.9
ta106,200,1287881,5.59015,best,insert,random,37842.4
ta106,200,1289334,5.70928,best,insert,random,41362.9
ta106,200,1281693,5.08282,best,insert,random,43664.6
ta106,200,1280288,4.96762,best,insert,random,43828.1
ta106,200,1260410,3.33788,best,insert,srz,13860.4
ta106,200,1260410,3.33788,best,insert,srz,14014
ta106,200,1260410,3.33788,best,insert,srz,13943.9
ta106,200,1260410,3.33788,best,insert,srz,14085.8
ta106,200,1260410,3.33788,best,insert,srz,13830.3
ta106,200,1260410,3.33788,best,insert,srz,14051.7
ta106,200,1260410,3.33788,best,insert,srz,13956.4
ta106,200,1260410,3.33788,best,insert,srz,13837.7
ta106,200,1260410,3.33788,best,insert,srz,13961.3
ta106,200,1260410,3.33788,best,insert,srz,13940.4
ta107,200,1483150,19.8976,first,transpose,random,257.583
ta107,200,1481105,19.7323,first,transpose,random,222.004
ta107,200,1494677,20.8294,first,transpose,random,228.376
ta107,200,1487934,20.2843,first,transpose,random,199.374
ta107,200,1482923,19.8792,first,transpose,random,158.62
ta107,200,1463690,18.3244,first,transpose,random,250.702
ta107,200,1498004,21.0984,first,transpose,random,221.049
ta107,200,1476033,19.3223,first,transpose,random,217.069
ta107,200,1486805,20.1931,first,transpose,random,210.313
ta107,200,1506435,21.7799,first,transpose,random,230.895
ta107,200,1311701,6.03768,first,transpose,srz,339.384
ta107,200,1313929,6.2178,first,transpose,srz,352.711
ta107,200,1313929,6.2178,first,transpose,srz,363.373
ta107,200,1313929,6.2178,first,transpose,srz,343.461
ta107,200,1311370,6.01093,first,transpose,srz,366.584
ta107,200,1311701,6.03768,first,transpose,srz,343.843
ta107,200,1313929,6.2178,first,transpose,srz,344.643
ta107,200,1311701,6.03768,first,transpose,srz,360.751
ta107,200,1311701,6.03768,first,transpose,srz,382.971
ta107,200,1310570,5.94625,first,transpose,srz,378.099
ta107,200,1266982,2.42261,first,exchange,random,68606.1
ta107,200,1264313,2.20685,first,exchange,random,66769.2
ta107,200,1266686,2.39868,first,exchange,random,59141.7
ta107,200,1268928,2.57992,first,exchange,random,62629.4
ta107,200,1269476,2.62422,first,exchange,random,68207.3
ta107,200,1262039,2.02302,first,exchange,random,68757.2
ta107,200,1267250,2.44427,first,exchange,random,57957.2
ta107,200,1263980,2.17993,first,exchange,random,62603.4
ta107,200,1267345,2.45195,first,exchange,random,66657
ta107,200,1270775,2.72923,first,exchange,random,64561.4
ta107,200,1264482,2.22051,first,exchange,srz,20835.8
ta107,200,1264482,2.22051,first,exchange,srz,20715.1
ta107,200,1264482,2.22051,first,exchange,srz,20718.8
ta107,200,1278759,3.37466,first,exchange,srz,18488.1
ta107,200,1264482,2.22051,first,exchange,srz,20723.7
ta107,200,1264482,2.22051,first,exchange,srz,20800.6
ta107,200,1264482,2.22051,first,exchange,srz,20819.4
ta107,200,1264482,2.22051,first,exchange,srz,20804.3
ta107,200,1264482,2.22051,first,exchange,srz,20757
ta107,200,1264482,2.22051,first,exchange,srz,21118.7
ta107,200,1283098,3.72542,first,insert,random,118722
ta107,200,1289558,4.24765,first,insert,random,125685
ta107,200,1278215,3.33068,first,insert,random,149464
ta107,200,1284902,3.87126,first,insert,random,135916
ta107,200,1297583,4.89639,first,insert,random,107521
ta107,200,1286349,3.98823,first,insert,random,129626
ta107,200,1279913,3.46795,first,insert,random,136186
ta107,200,1291687,4.41976,first,insert,random,138453
ta107,200,1302514,5.29501,first,insert,random,112471
ta107,200,1289606,4.25153,first,insert,random,118334
ta107,200,1284907,3.87166,first,insert,srz,37360.7
ta107,200,1284907,3.87166,first,insert,srz,37579.8
ta107,200,1284907,3.87166,first,insert,srz,37257.1
ta107,200,1275659,3.12406,first,insert,srz,27258.2
ta107,200,1284907,3.87166,first,insert,srz,37335.5
ta107,200,1274992,3.07014,first,insert,srz,35545.8
ta107,200,1275659,3.12406,first,insert,srz,27369.9
ta107,200,1284907,3.87166,first,insert,srz,37563.4
ta107,200,1284907,3.87166,first,insert,srz,37322.3
ta107,200,1284907,3.87166,first,insert,srz,38063.6
ta107,200,1528183,23.5381,best,transpose,random,144.563
ta107,200,1520840,22.9444,best,transpose,random,162.327
ta107,200,1498836,21.1656,best,transpose,random,208.494
ta107,200,1527748,23.5029,best,transpose,random,275.043
ta107,200,1504940,21.6591,best,transpose,random,238.736
ta107,200,1461307,18.1318,best,transpose,random,240.153
ta107,200,1504903,21.6561,best,transpose,random,188.664
ta107,200,1500806,21.3249,best,transpose,random,198.41
ta107,200,1519500,22.8361,best,transpose,random,204.988
ta107,200,1488284,20.3126,best,transpose,random,268.352
ta107,200,1313929,6.2178,best,transpose,srz,348.651
ta107,200,1310662,5.95369,best,transpose,srz,350.529
ta107,200,1313929,6.2178,best,transpose,srz,349.598
ta107,200,1313929,6.2178,best,transpose,srz,347.521
ta107,200,1311701,6.03768,best,transpose,srz,351.651
ta107,200,1313929,6.2178,best,transpose,srz,344.75
ta107,200,1310662,5.95369,best,transpose,srz,357.656
ta107,200,1313929,6.2178,best,transpose,srz,347.22
ta107,200,1313929,6.2178,best,transpose,srz,341.69
ta107,200,1310662,5.95369,best,transpose,srz,355.81
ta107,200,1309826,5.88611,best,exchange,random,26769.1
ta107,200,1293514,4.56745,best,exchange,random,20145
ta107,200,1295586,4.73495,best,exchange,random,17036.6
ta107,200,1294569,4.65274,best,exchange,random,20070.8
ta107,200,1307777,5.72047,best,exchange,random,22449.7
ta107,200,1303049,5.33826,best,exchange,random,21248
ta107,200,1318450,6.58327,best,exchange,random,18680.4
ta107,200,1307378,5.68821,best,exchange,random,19497
ta107,200,1298334,4.9571,best,exchange,random,21103.7
ta107,200,1309000,5.81934,best,exchange,random,18475.4
ta107,200,1297350,4.87755,best,exchange,srz,3620.76
ta107,200,1289004,4.20286,best,exchange,srz,8202.54
ta107,200,1284433,3.83334,best,exchange,srz,6882.74
ta107,200,1297350,4.87755,best,exchange,srz,3745.15
ta107,200,1289004,4.20286,best,exchange,srz,8240.62
ta107,200,1286971,4.03852,best,exchange,srz,11374.1
ta107,200,1293239,4.54522,best,exchange,srz,6936.38
ta107,200,1293239,4.54522,best,exchange,srz,6967.65
ta107,200,1286971,4.03852,best,exchange,srz,11389.8
ta107,200,1286971,4.03852,best,exchange,srz,11297.3
ta107,200,1315356,6.33315,best,insert,random,38637.3
ta107,200,1313322,6.16873,best,insert,random,42648
ta107,200,1308164,5.75175,best,insert,random,43879.2
ta107,200,1295569,4.73358,best,insert,random,43671.8
ta107,200,1297170,4.863,best,insert,random,37912.7
ta107,200,1320948,6.78521,best,insert,random,33518.4
ta107,200,1289685,4.25791,best,insert,random,51135.7
ta107,200,1311041,5.98433,best,insert,random,41145
ta107,200,1300508,5.13284,best,insert,random,41357.9
ta107,200,1299647,5.06324,best,insert,random,44372.1
ta107,200,1288512,4.16309,best,insert,srz,11526.4
ta107,200,1272978,2.90732,best,insert,srz,19032.1
